student_id,group,cohort_entry_year,subject,difficulty,requires_attendance,subject_total_semesters,semester,attendance_pct,work1,work2,work3,work4,work5,exam
STU003964,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,56.3,0,8,4,5,5,5
STU003964,2023-01,2023,Базы данных,normal,0,1,3,76.1,6,4,0,4,0,3
STU003964,2023-01,2023,Физика I (механика),hard,0,2,3,70.5,1,3,1,5,1,2
STU003964,2023-01,2023,Электротехника,normal,0,1,3,58.3,0,4,4,2,0,3
STU003964,2023-01,2023,Теоретическая механика,hard,0,1,3,69.9,3,2,0,5,2,1
STU003964,2023-01,2023,Иностранный язык,normal,1,4,3,71.4,4,5,6,6,5,6
STU003964,2023-01,2023,Физическая культура,easy,1,6,3,71.9,6,6,7,9,6,6
STU003966,2023-01,2023,Математический анализ II,hard,0,2,3,87.6,7,8,8,7,8,9
STU003966,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,90.2,8,7,4,9,8,9
STU003966,2023-01,2023,Базы данных,normal,0,1,3,86.8,7,6,9,7,7,9
STU003966,2023-01,2023,Физика I (механика),hard,0,2,3,85.2,10,9,10,10,9,9
STU003966,2023-01,2023,Электротехника,normal,0,1,3,89.6,6,8,8,7,7,9
STU003966,2023-01,2023,Теоретическая механика,hard,0,1,3,85.8,8,10,9,5,9,9
STU003966,2023-01,2023,Иностранный язык,normal,1,4,3,94.7,7,9,9,9,10,9
STU003966,2023-01,2023,Физическая культура,easy,1,6,3,95.3,8,8,9,8,8,9
STU003967,2023-01,2023,Математический анализ II,hard,0,2,3,66.4,4,5,6,7,5,0
STU003967,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,79.2,4,4,3,0,3,3
STU003967,2023-01,2023,Базы данных,normal,0,1,3,67.9,1,5,0,5,0,4
STU003967,2023-01,2023,Физика I (механика),hard,0,2,3,85.8,8,0,7,7,7,6
STU003967,2023-01,2023,Электротехника,normal,0,1,3,76.2,9,9,10,10,9,9
STU003967,2023-01,2023,Теоретическая механика,hard,0,1,3,77,3,2,5,0,3,3
STU003967,2023-01,2023,Иностранный язык,normal,1,4,3,71.2,0,5,4,6,2,5
STU003967,2023-01,2023,Физическая культура,easy,1,6,3,77.8,0,8,2,9,0,5
STU003969,2023-01,2023,Математический анализ II,hard,0,2,3,82.3,5,5,2,7,6,6
STU003969,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,69.7,5,6,4,5,3,5
STU003969,2023-01,2023,Базы данных,normal,0,1,3,75.2,6,4,4,7,7,6
STU003969,2023-01,2023,Физика I (механика),hard,0,2,3,78.1,2,4,5,4,4,5
STU003969,2023-01,2023,Электротехника,normal,0,1,3,71.3,5,1,3,5,6,0
STU003969,2023-01,2023,Теоретическая механика,hard,0,1,3,73.2,4,7,7,6,0,6
STU003969,2023-01,2023,Иностранный язык,normal,1,4,3,84.8,8,10,9,10,10,10
STU003969,2023-01,2023,Физическая культура,easy,1,6,3,95.6,8,8,0,5,4,6
STU003970,2023-01,2023,Математический анализ II,hard,0,2,3,56.3,0,7,0,5,7,4
STU003970,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,64,3,3,1,3,2,2
STU003970,2023-01,2023,Базы данных,normal,0,1,3,79.5,5,5,3,7,5,5
STU003970,2023-01,2023,Физика I (механика),hard,0,2,3,79.1,3,5,6,3,5,5
STU003970,2023-01,2023,Электротехника,normal,0,1,3,94.3,4,7,5,6,5,7
STU003970,2023-01,2023,Теоретическая механика,hard,0,1,3,72.1,0,6,8,4,3,0
STU003970,2023-01,2023,Иностранный язык,normal,1,4,3,88.8,4,5,0,7,7,6
STU003970,2023-01,2023,Физическая культура,easy,1,6,3,85.2,7,0,6,6,8,8
STU003971,2023-01,2023,Математический анализ II,hard,0,2,3,70.8,10,7,10,10,6,8
STU003971,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,76.4,0,9,9,9,10,9
STU003971,2023-01,2023,Базы данных,normal,0,1,3,75,10,10,10,10,10,10
STU003971,2023-01,2023,Физика I (механика),hard,0,2,3,81.9,6,3,2,1,1,3
STU003971,2023-01,2023,Электротехника,normal,0,1,3,74.5,6,5,3,8,6,5
STU003971,2023-01,2023,Теоретическая механика,hard,0,1,3,71.9,9,3,9,10,8,7
STU003971,2023-01,2023,Иностранный язык,normal,1,4,3,84.2,9,10,9,8,8,10
STU003971,2023-01,2023,Физическая культура,easy,1,6,3,69.7,6,8,7,5,6,0
STU003972,2023-01,2023,Математический анализ II,hard,0,2,3,63.8,0,8,0,5,4,4
STU003972,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,67.1,7,4,0,6,6,4
STU003972,2023-01,2023,Базы данных,normal,0,1,3,87.6,3,9,5,2,8,7
STU003972,2023-01,2023,Физика I (механика),hard,0,2,3,76.3,0,5,7,4,6,5
STU003972,2023-01,2023,Электротехника,normal,0,1,3,72.5,8,7,10,6,6,8
STU003972,2023-01,2023,Теоретическая механика,hard,0,1,3,78,3,2,1,7,4,3
STU003972,2023-01,2023,Иностранный язык,normal,1,4,3,83.7,8,9,7,0,0,7
STU003972,2023-01,2023,Физическая культура,easy,1,6,3,87.3,7,10,9,6,9,8
STU003973,2023-01,2023,Математический анализ II,hard,0,2,3,84,4,3,6,4,8,5
STU003973,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,79.3,7,5,5,7,3,5
STU003973,2023-01,2023,Базы данных,normal,0,1,3,68.3,8,3,6,3,10,6
STU003973,2023-01,2023,Физика I (механика),hard,0,2,3,69.9,1,2,2,1,2,0
STU003973,2023-01,2023,Электротехника,normal,0,1,3,76.9,2,6,4,2,3,3
STU003973,2023-01,2023,Теоретическая механика,hard,0,1,3,95.3,10,5,0,8,7,8
STU003973,2023-01,2023,Иностранный язык,normal,1,4,3,89.3,8,7,9,0,6,7
STU003973,2023-01,2023,Физическая культура,easy,1,6,3,75.7,5,5,5,9,3,7
STU003974,2023-01,2023,Математический анализ II,hard,0,2,3,77.7,3,1,4,2,1,3
STU003974,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,82.9,9,10,8,10,10,9
STU003974,2023-01,2023,Базы данных,normal,0,1,3,91.6,10,10,10,8,10,9
STU003974,2023-01,2023,Физика I (механика),hard,0,2,3,80.8,7,4,0,6,7,5
STU003974,2023-01,2023,Электротехника,normal,0,1,3,83.9,5,7,6,5,5,6
STU003974,2023-01,2023,Теоретическая механика,hard,0,1,3,79.4,8,5,8,5,5,5
STU003974,2023-01,2023,Иностранный язык,normal,1,4,3,84.5,7,8,5,8,6,6
STU003974,2023-01,2023,Физическая культура,easy,1,6,3,100,0,0,10,7,0,5
STU003975,2023-01,2023,Математический анализ II,hard,0,2,3,64.8,5,6,5,3,3,4
STU003975,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,79.8,4,6,4,7,5,7
STU003975,2023-01,2023,Базы данных,normal,0,1,3,73,6,9,5,9,9,8
STU003975,2023-01,2023,Физика I (механика),hard,0,2,3,78.1,3,5,10,9,4,6
STU003975,2023-01,2023,Электротехника,normal,0,1,3,84.4,7,9,0,8,7,9
STU003975,2023-01,2023,Теоретическая механика,hard,0,1,3,73.5,6,6,0,7,7,6
STU003975,2023-01,2023,Иностранный язык,normal,1,4,3,93.5,2,4,5,4,4,4
STU003975,2023-01,2023,Физическая культура,easy,1,6,3,71.6,6,3,7,6,8,4
STU003976,2023-01,2023,Математический анализ II,hard,0,2,3,80.9,5,4,0,5,1,3
STU003976,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,79,6,5,6,4,0,3
STU003976,2023-01,2023,Базы данных,normal,0,1,3,86.3,5,5,2,6,9,6
STU003976,2023-01,2023,Физика I (механика),hard,0,2,3,77.8,7,6,6,6,7,6
STU003976,2023-01,2023,Электротехника,normal,0,1,3,78.5,6,8,8,5,4,5
STU003976,2023-01,2023,Теоретическая механика,hard,0,1,3,73.5,4,5,3,5,4,6
STU003976,2023-01,2023,Иностранный язык,normal,1,4,3,100,10,10,0,10,0,10
STU003976,2023-01,2023,Физическая культура,easy,1,6,3,82.8,9,4,7,9,8,8
STU003977,2023-01,2023,Математический анализ II,hard,0,2,3,66.5,8,8,6,6,6,5
STU003977,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,66.8,3,4,3,5,8,5
STU003977,2023-01,2023,Базы данных,normal,0,1,3,77,7,0,7,7,7,9
STU003977,2023-01,2023,Физика I (механика),hard,0,2,3,64.2,5,0,0,1,2,0
STU003977,2023-01,2023,Электротехника,normal,0,1,3,62.3,4,0,4,8,5,6
STU003977,2023-01,2023,Теоретическая механика,hard,0,1,3,80.1,0,4,8,0,5,6
STU003977,2023-01,2023,Иностранный язык,normal,1,4,3,85.2,8,6,8,10,8,0
STU003977,2023-01,2023,Физическая культура,easy,1,6,3,74.8,7,8,7,10,7,8
STU003979,2023-01,2023,Математический анализ II,hard,0,2,3,75.9,8,9,6,7,4,7
STU003979,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,77.3,9,3,6,6,7,6
STU003979,2023-01,2023,Базы данных,normal,0,1,3,84.7,4,7,7,8,0,6
STU003979,2023-01,2023,Физика I (механика),hard,0,2,3,73,2,4,5,4,5,3
STU003979,2023-01,2023,Электротехника,normal,0,1,3,84.1,2,4,0,5,6,4
STU003979,2023-01,2023,Теоретическая механика,hard,0,1,3,76.8,6,1,0,0,8,4
STU003979,2023-01,2023,Иностранный язык,normal,1,4,3,73.5,9,0,6,7,7,6
STU003979,2023-01,2023,Физическая культура,easy,1,6,3,83.3,4,5,2,5,5,5
STU003980,2023-01,2023,Математический анализ II,hard,0,2,3,71.3,4,3,0,0,6,0
STU003980,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,79.1,5,5,4,4,5,3
STU003980,2023-01,2023,Базы данных,normal,0,1,3,68.1,6,5,3,0,6,5
STU003980,2023-01,2023,Физика I (механика),hard,0,2,3,95.1,6,6,6,3,3,5
STU003980,2023-01,2023,Электротехника,normal,0,1,3,63.3,3,6,6,4,7,6
STU003980,2023-01,2023,Теоретическая механика,hard,0,1,3,63.2,5,7,7,7,0,0
STU003980,2023-01,2023,Иностранный язык,normal,1,4,3,78.2,9,4,8,7,7,8
STU003980,2023-01,2023,Физическая культура,easy,1,6,3,69.8,7,10,10,8,8,7
STU003981,2023-01,2023,Математический анализ II,hard,0,2,3,82,8,5,6,4,5,3
STU003981,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,81.1,7,6,5,6,7,6
STU003981,2023-01,2023,Базы данных,normal,0,1,3,83.5,0,10,6,0,8,5
STU003981,2023-01,2023,Физика I (механика),hard,0,2,3,82.6,3,4,0,9,2,7
STU003981,2023-01,2023,Электротехника,normal,0,1,3,82.4,6,0,4,10,6,5
STU003981,2023-01,2023,Теоретическая механика,hard,0,1,3,79.2,5,6,4,4,7,6
STU003981,2023-01,2023,Иностранный язык,normal,1,4,3,93,7,5,6,7,3,6
STU003981,2023-01,2023,Физическая культура,easy,1,6,3,95.4,10,10,10,10,8,9
STU003982,2023-01,2023,Математический анализ II,hard,0,2,3,97.8,6,0,8,0,5,5
STU003982,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,81.4,5,2,7,3,7,5
STU003982,2023-01,2023,Базы данных,normal,0,1,3,99.9,5,0,8,7,8,6
STU003982,2023-01,2023,Физика I (механика),hard,0,2,3,86.3,3,4,4,2,5,3
STU003982,2023-01,2023,Электротехника,normal,0,1,3,98.4,6,0,5,5,0,5
STU003982,2023-01,2023,Теоретическая механика,hard,0,1,3,86.2,3,2,4,4,1,3
STU003982,2023-01,2023,Иностранный язык,normal,1,4,3,90.1,8,4,5,7,6,6
STU003982,2023-01,2023,Физическая культура,easy,1,6,3,81.9,10,9,7,5,8,7
STU003983,2023-01,2023,Математический анализ II,hard,0,2,3,69.4,7,0,6,4,2,5
STU003983,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,80.7,5,6,0,7,6,5
STU003983,2023-01,2023,Базы данных,normal,0,1,3,61.3,8,0,5,7,0,4
STU003983,2023-01,2023,Физика I (механика),hard,0,2,3,75.1,3,6,2,3,5,4
STU003983,2023-01,2023,Электротехника,normal,0,1,3,65.9,7,5,9,7,3,6
STU003983,2023-01,2023,Теоретическая механика,hard,0,1,3,86.3,7,8,7,5,3,0
STU003983,2023-01,2023,Иностранный язык,normal,1,4,3,80,8,0,6,9,8,8
STU003983,2023-01,2023,Физическая культура,easy,1,6,3,72.1,10,10,0,10,6,9
STU003984,2023-01,2023,Математический анализ II,hard,0,2,3,81.6,8,6,7,9,7,0
STU003984,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,62.9,0,1,6,7,4,5
STU003984,2023-01,2023,Базы данных,normal,0,1,3,66.1,6,6,7,6,0,7
STU003984,2023-01,2023,Физика I (механика),hard,0,2,3,73.3,7,7,4,9,7,6
STU003984,2023-01,2023,Электротехника,normal,0,1,3,74.7,6,9,8,6,6,6
STU003984,2023-01,2023,Теоретическая механика,hard,0,1,3,66.2,5,4,5,5,6,0
STU003984,2023-01,2023,Иностранный язык,normal,1,4,3,93.2,0,8,8,7,7,9
STU003984,2023-01,2023,Физическая культура,easy,1,6,3,84.4,8,8,7,8,0,9
STU003985,2023-01,2023,Математический анализ II,hard,0,2,3,91,5,6,0,6,0,4
STU003985,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,3,62.8,4,5,1,2,4,0
STU003985,2023-01,2023,Базы данных,normal,0,1,3,83.6,6,8,4,7,9,6
STU003985,2023-01,2023,Физика I (механика),hard,0,2,3,71.8,4,7,4,5,0,6
STU003985,2023-01,2023,Электротехника,normal,0,1,3,80.2,8,7,9,7,0,7
STU003985,2023-01,2023,Теоретическая механика,hard,0,1,3,64.8,8,4,5,7,6,5
STU003985,2023-01,2023,Иностранный язык,normal,1,4,3,68.6,7,0,6,6,5,6
STU003985,2023-01,2023,Физическая культура,easy,1,6,3,82,0,10,9,10,10,10
STU003966,2023-01,2023,Математический анализ II,hard,0,2,4,86,8,8,9,8,10,0
STU003966,2023-01,2023,Дифференциальные уравнения,hard,0,1,4,85.8,10,9,9,8,6,9
STU003966,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,4,92.4,9,7,9,7,6,9
STU003966,2023-01,2023,Операционные системы,hard,0,1,4,84.8,6,9,8,7,9,9
STU003966,2023-01,2023,Физика II (электричество),hard,0,2,4,91.3,6,6,10,7,8,9
STU003966,2023-01,2023,Иностранный язык,normal,1,4,4,91.9,7,6,4,10,10,9
STU003966,2023-01,2023,Физическая культура,easy,1,6,4,91.4,10,10,0,7,8,9
STU003969,2023-01,2023,Математический анализ II,hard,0,2,4,80.7,7,7,10,7,7,0
STU003969,2023-01,2023,Дифференциальные уравнения,hard,0,1,4,71.8,7,4,4,5,4,5
STU003969,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,4,61.7,4,0,5,3,7,4
STU003969,2023-01,2023,Операционные системы,hard,0,1,4,63.4,4,2,5,2,5,0
STU003969,2023-01,2023,Физика II (электричество),hard,0,2,4,70.2,3,6,3,5,2,3
STU003969,2023-01,2023,Иностранный язык,normal,1,4,4,71.3,10,8,9,10,9,9
STU003969,2023-01,2023,Физическая культура,easy,1,6,4,83.7,6,8,4,9,7,7
STU003970,2023-01,2023,Математический анализ II,hard,0,2,4,62.6,6,6,4,6,3,7
STU003970,2023-01,2023,Дифференциальные уравнения,hard,0,1,4,72.6,4,5,7,8,0,6
STU003970,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,4,82.8,3,3,1,0,1,3
STU003970,2023-01,2023,Операционные системы,hard,0,1,4,78.4,1,4,3,2,4,3
STU003970,2023-01,2023,Физика II (электричество),hard,0,2,4,67.9,3,5,5,2,4,5
STU003970,2023-01,2023,Иностранный язык,normal,1,4,4,67.6,6,3,2,3,2,4
STU003970,2023-01,2023,Физическая культура,easy,1,6,4,86.6,7,7,7,8,9,8
STU003971,2023-01,2023,Математический анализ II,hard,0,2,4,59.5,7,4,0,5,10,8
STU003971,2023-01,2023,Дифференциальные уравнения,hard,0,1,4,53.5,0,10,6,7,6,8
STU003971,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,4,67.3,8,10,6,5,9,9
STU003971,2023-01,2023,Операционные системы,hard,0,1,4,78.6,8,8,7,8,8,8
STU003971,2023-01,2023,Физика II (электричество),hard,0,2,4,71.7,3,1,1,4,5,3
STU003971,2023-01,2023,Иностранный язык,normal,1,4,4,78.6,0,9,10,10,9,9
STU003971,2023-01,2023,Физическая культура,easy,1,6,4,78.9,10,9,10,6,7,8
STU003972,2023-01,2023,Математический анализ II,hard,0,2,4,66.5,8,4,6,8,6,0
STU003972,2023-01,2023,Дифференциальные уравнения,hard,0,1,4,71.3,10,7,6,7,8,0
STU003972,2023-01,2023,Структуры данных и алгоритмы,hard,0,2,4,78.2,0,5,3,4,3,4
