student_id,group,cohort_entry_year,hidden_label
STU003475,2021-26,2021,normal
STU003476,2021-26,2021,normal
STU003477,2021-26,2021,normal
STU003478,2021-26,2021,normal
STU003479,2021-26,2021,normal
STU003480,2021-26,2021,normal
STU003481,2021-26,2021,normal
STU003482,2021-26,2021,normal
STU003483,2021-26,2021,poor
STU003484,2021-26,2021,poor
STU003485,2021-27,2021,normal
STU003486,2021-27,2021,normal
STU003487,2021-27,2021,normal
STU003488,2021-27,2021,normal
STU003489,2021-27,2021,normal
STU003490,2021-27,2021,poor
STU003491,2021-27,2021,poor
STU003492,2021-27,2021,normal
STU003493,2021-27,2021,normal
STU003494,2021-27,2021,excellent
STU003495,2021-27,2021,normal
STU003496,2021-27,2021,normal
STU003497,2021-27,2021,poor
STU003498,2021-27,2021,excellent
STU003499,2021-27,2021,normal
STU003500,2021-27,2021,normal
STU003501,2021-27,2021,poor
STU003502,2021-28,2021,normal
STU003503,2021-28,2021,normal
STU003504,2021-28,2021,normal
STU003505,2021-28,2021,normal
STU003506,2021-28,2021,excellent
STU003507,2021-28,2021,poor
STU003508,2021-28,2021,poor
STU003509,2021-28,2021,normal
STU003510,2021-28,2021,normal
STU003511,2021-28,2021,excellent
STU003512,2021-28,2021,normal
STU003513,2021-28,2021,poor
STU003514,2021-28,2021,normal
STU003515,2021-28,2021,excellent
STU003516,2021-28,2021,normal
STU003517,2021-28,2021,normal
STU003518,2021-28,2021,normal
STU003519,2021-28,2021,normal
STU003520,2021-28,2021,normal
STU003521,2021-28,2021,normal
STU003522,2021-28,2021,normal
STU003523,2021-28,2021,normal
STU003524,2021-29,2021,normal
STU003525,2021-29,2021,normal
STU003526,2021-29,2021,normal
STU003527,2021-29,2021,normal
STU003528,2021-29,2021,normal
STU003529,2021-29,2021,normal
STU003530,2021-29,2021,normal
STU003531,2021-29,2021,normal
STU003532,2021-29,2021,poor
STU003533,2021-29,2021,normal
STU003534,2021-29,2021,excellent
STU003535,2021-29,2021,normal
STU003536,2021-29,2021,poor
STU003537,2021-29,2021,normal
STU003538,2021-29,2021,normal
STU003539,2021-29,2021,normal
STU003540,2021-29,2021,normal
STU003541,2021-29,2021,normal
STU003542,2021-29,2021,normal
STU003543,2021-29,2021,poor
STU003544,2021-29,2021,normal
STU003545,2021-29,2021,normal
STU003546,2021-29,2021,excellent
STU003547,2021-30,2021,normal
STU003548,2021-30,2021,normal
STU003549,2021-30,2021,normal
STU003550,2021-30,2021,poor
STU003551,2021-30,2021,normal
STU003552,2021-30,2021,excellent
STU003553,2021-30,2021,normal
STU003554,2021-30,2021,normal
STU003555,2021-30,2021,normal
STU003556,2021-30,2021,normal
STU003557,2021-30,2021,normal
STU003558,2021-30,2021,normal
STU003559,2021-30,2021,poor
STU003560,2021-30,2021,normal
STU003561,2021-30,2021,normal
STU003562,2021-30,2021,normal
STU003563,2021-30,2021,normal
STU003564,2021-30,2021,normal
STU003565,2021-30,2021,normal
STU003566,2021-30,2021,normal
STU003567,2021-30,2021,normal
STU003568,2021-30,2021,excellent
STU003569,2021-30,2021,normal
STU003570,2021-30,2021,normal
STU003571,2021-31,2021,normal
STU003572,2021-31,2021,normal
STU003573,2021-31,2021,poor
STU003574,2021-31,2021,normal
STU003575,2021-31,2021,poor
STU003576,2021-31,2021,normal
STU003577,2021-31,2021,normal
STU003578,2021-31,2021,normal
STU003579,2021-31,2021,normal
STU003580,2021-31,2021,normal
STU003581,2021-31,2021,normal
STU003582,2021-31,2021,normal
STU003583,2021-31,2021,normal
STU003584,2021-31,2021,normal
STU003585,2021-31,2021,normal
STU003586,2021-31,2021,normal
STU003587,2021-31,2021,normal
STU003588,2021-31,2021,normal
STU003589,2021-32,2021,poor
STU003590,2021-32,2021,normal
STU003591,2021-32,2021,normal
STU003592,2021-32,2021,poor
STU003593,2021-32,2021,normal
STU003594,2021-32,2021,normal
STU003595,2021-32,2021,normal
STU003596,2021-32,2021,normal
STU003597,2021-32,2021,normal
STU003598,2021-32,2021,normal
STU003599,2021-32,2021,normal
STU003600,2021-32,2021,normal
STU003601,2021-32,2021,normal
STU003602,2021-32,2021,poor
STU003603,2021-32,2021,normal
STU003604,2021-33,2021,poor
STU003605,2021-33,2021,normal
STU003606,2021-33,2021,poor
STU003607,2021-33,2021,normal
STU003608,2021-33,2021,normal
STU003609,2021-33,2021,normal
STU003610,2021-33,2021,normal
STU003611,2021-33,2021,normal
STU003612,2021-33,2021,normal
STU003613,2021-33,2021,normal
STU003614,2021-33,2021,normal
STU003615,2021-33,2021,excellent
STU003616,2021-33,2021,normal
STU003617,2021-33,2021,normal
STU003618,2021-33,2021,excellent
STU003619,2021-33,2021,normal
STU003620,2021-33,2021,normal
STU003621,2021-33,2021,normal
STU003622,2021-33,2021,normal
STU003623,2021-33,2021,poor
STU003624,2021-33,2021,normal
STU003625,2021-33,2021,normal
STU003626,2021-33,2021,normal
STU003627,2021-33,2021,normal
STU003628,2021-34,2021,normal
STU003629,2021-34,2021,normal
STU003630,2021-34,2021,normal
STU003631,2021-34,2021,normal
STU003632,2021-34,2021,normal
STU003633,2021-34,2021,normal
STU003634,2021-34,2021,normal
STU003635,2021-34,2021,normal
STU003636,2021-34,2021,normal
STU003637,2021-34,2021,normal
STU003638,2021-34,2021,excellent
STU003639,2021-34,2021,normal
STU003640,2021-34,2021,excellent
STU003641,2021-34,2021,normal
STU003642,2021-34,2021,poor
STU003643,2021-34,2021,normal
STU003644,2021-34,2021,normal
STU003645,2021-34,2021,normal
STU003646,2021-34,2021,normal
STU003647,2021-34,2021,normal
STU003648,2021-34,2021,normal
STU003649,2021-34,2021,excellent
STU003650,2021-35,2021,normal
STU003651,2021-35,2021,normal
STU003652,2021-35,2021,normal
STU003653,2021-35,2021,normal
STU003654,2021-35,2021,normal
STU003655,2021-35,2021,poor
STU003656,2021-35,2021,normal
STU003657,2021-35,2021,normal
STU003658,2021-35,2021,poor
STU003659,2021-35,2021,normal
STU003660,2021-35,2021,normal
STU003661,2021-35,2021,normal
STU003662,2021-35,2021,normal
STU003663,2021-35,2021,excellent
STU003664,2021-35,2021,normal
STU003665,2021-35,2021,normal
STU003666,2021-35,2021,normal
STU003667,2021-35,2021,normal
STU003668,2021-35,2021,normal
STU003669,2021-35,2021,normal
STU003670,2021-35,2021,excellent
STU003671,2021-35,2021,poor
STU003672,2021-35,2021,poor
STU003673,2021-36,2021,poor
STU003674,2021-36,2021,normal
STU003675,2021-36,2021,normal
STU003676,2021-36,2021,normal
STU003677,2021-36,2021,normal
STU003678,2021-36,2021,normal
STU003679,2021-36,2021,normal
STU003680,2021-36,2021,excellent
STU003681,2021-36,2021,normal
STU003682,2021-36,2021,normal
STU003683,2021-36,2021,excellent
STU003684,2021-36,2021,poor
STU003685,2021-36,2021,normal
STU003686,2021-36,2021,normal
STU003687,2021-36,2021,normal
STU003688,2021-36,2021,normal
STU003689,2021-37,2021,normal
STU003690,2021-37,2021,normal
STU003691,2021-37,2021,normal
STU003692,2021-37,2021,poor
STU003693,2021-37,2021,normal
STU003694,2021-37,2021,normal
STU003695,2021-37,2021,normal
STU003696,2021-37,2021,normal
STU003697,2021-37,2021,poor
STU003698,2021-37,2021,normal
STU003699,2021-37,2021,poor
STU003700,2021-37,2021,poor
STU003701,2021-37,2021,normal
STU003702,2021-37,2021,normal
STU003703,2021-37,2021,normal
STU003704,2021-37,2021,poor
STU003705,2021-37,2021,normal
STU003706,2021-37,2021,normal
STU003707,2021-37,2021,normal
STU003708,2021-38,2021,normal
STU003709,2021-38,2021,normal
STU003710,2021-38,2021,normal
STU003711,2021-38,2021,poor
STU003712,2021-38,2021,normal
STU003713,2021-38,2021,normal
STU003714,2021-38,2021,normal
STU003715,2021-38,2021,excellent
STU003716,2021-38,2021,normal
STU003717,2021-38,2021,normal
STU003718,2021-38,2021,normal
STU003719,2021-38,2021,poor
STU003720,2021-38,2021,normal
STU003721,2021-38,2021,normal
STU003722,2021-38,2021,poor
STU003723,2021-38,2021,normal
STU003724,2021-38,2021,normal
STU003725,2021-38,2021,normal
STU003726,2021-38,2021,normal
STU003727,2021-38,2021,excellent
STU003728,2021-38,2021,normal
STU003729,2021-38,2021,normal
STU003730,2021-38,2021,normal
STU003731,2021-38,2021,excellent
STU003732,2021-39,2021,excellent
STU003733,2021-39,2021,poor
STU003734,2021-39,2021,normal
STU003735,2021-39,2021,normal
STU003736,2021-39,2021,excellent
STU003737,2021-39,2021,poor
STU003738,2021-39,2021,normal
STU003739,2021-39,2021,normal
STU003740,2021-39,2021,normal
STU003741,2021-39,2021,poor
STU003742,2021-39,2021,normal
STU003743,2021-39,2021,poor
STU003744,2021-39,2021,poor
STU003745,2021-39,2021,poor
STU003746,2021-39,2021,normal
STU003747,2021-39,2021,poor
STU003748,2021-39,2021,normal
STU003749,2021-39,2021,normal
STU003750,2021-39,2021,excellent
STU003751,2021-40,2021,excellent
STU003752,2021-40,2021,normal
STU003753,2021-40,2021,poor
STU003754,2021-40,2021,normal
STU003755,2021-40,2021,normal
STU003756,2021-40,2021,excellent
STU003757,2021-40,2021,normal
STU003758,2021-40,2021,normal
STU003759,2021-40,2021,normal
STU003760,2021-40,2021,normal
STU003761,2021-40,2021,poor
STU003762,2021-40,2021,normal
STU003763,2021-40,2021,normal
STU003764,2021-40,2021,normal
STU003765,2021-40,2021,normal
STU003766,2021-40,2021,normal
STU003767,2021-40,2021,excellent
STU003768,2021-40,2021,excellent
STU003769,2021-41,2021,normal
STU003770,2021-41,2021,poor
STU003771,2021-41,2021,normal
STU003772,2021-41,2021,normal
STU003773,2021-41,2021,normal
STU003774,2021-41,2021,poor
STU003775,2021-41,2021,normal
STU003776,2021-41,2021,excellent
STU003777,2021-41,2021,normal
STU003778,2021-41,2021,normal
STU003779,2021-41,2021,poor
STU003780,2021-41,2021,normal
STU003781,2021-41,2021,normal
STU003782,2021-41,2021,normal
STU003783,2021-41,2021,normal
STU003784,2021-41,2021,normal
STU003785,2021-41,2021,normal
STU003786,2021-41,2021,normal
STU003787,2021-41,2021,normal
STU003788,2021-41,2021,normal
STU003789,2021-41,2021,normal
STU003790,2021-41,2021,normal
STU003791,2021-41,2021,normal
STU003792,2021-41,2021,normal
STU003793,2021-42,2021,normal
STU003794,2021-42,2021,normal
STU003795,2021-42,2021,poor
STU003796,2021-42,2021,normal
STU003797,2021-42,2021,normal
STU003798,2021-42,2021,excellent
STU003799,2021-42,2021,normal
STU003800,2021-42,2021,poor
STU003801,2021-42,2021,normal
STU003802,2021-42,2021,excellent
STU003803,2021-42,2021,normal
STU003804,2021-42,2021,normal
STU003805,2021-42,2021,normal
STU003806,2021-42,2021,normal
STU003807,2021-42,2021,poor
STU003808,2021-42,2021,normal
STU003809,2021-42,2021,normal
STU003810,2021-42,2021,normal
STU003811,2021-42,2021,normal
STU003812,2021-42,2021,normal
STU003813,2021-42,2021,normal
STU003814,2021-42,2021,normal
STU003815,2021-42,2021,normal
STU003816,2021-43,2021,normal
STU003817,2021-43,2021,poor
STU003818,2021-43,2021,normal
STU003819,2021-43,2021,normal
STU003820,2021-43,2021,normal
STU003821,2021-43,2021,normal
STU003822,2021-43,2021,poor
STU003823,2021-43,2021,normal
STU003824,2021-43,2021,normal
STU003825,2021-43,2021,poor
STU003826,2021-43,2021,excellent
STU003827,2021-43,2021,normal
STU003828,2021-43,2021,normal
STU003829,2021-43,2021,normal
STU003830,2021-43,2021,normal
STU003831,2021-43,2021,normal
STU003832,2021-43,2021,normal
STU003833,2021-43,2021,poor
STU003834,2021-44,2021,normal
STU003835,2021-44,2021,normal
STU003836,2021-44,2021,normal
STU003837,2021-44,2021,normal
STU003838,2021-44,2021,poor
STU003839,2021-44,2021,poor
STU003840,2021-44,2021,normal
STU003841,2021-44,2021,normal
STU003842,2021-44,2021,normal
STU003843,2021-44,2021,excellent
STU003844,2021-44,2021,normal
STU003845,2021-44,2021,normal
STU003846,2021-44,2021,excellent
STU003847,2021-44,2021,poor
STU003848,2021-44,2021,normal
STU003849,2021-44,2021,poor
STU003850,2021-44,2021,normal
STU003851,2021-44,2021,excellent
STU003852,2021-44,2021,normal
STU003853,2021-44,2021,poor
STU003854,2021-44,2021,normal
STU003855,2021-45,2021,normal
STU003856,2021-45,2021,normal
STU003857,2021-45,2021,normal
STU003858,2021-45,2021,normal
STU003859,2021-45,2021,normal
STU003860,2021-45,2021,normal
STU003861,2021-45,2021,normal
STU003862,2021-45,2021,normal
STU003863,2021-45,2021,normal
STU003864,2021-45,2021,normal
STU003865,2021-45,2021,poor
STU003866,2021-45,2021,normal
STU003867,2021-45,2021,normal
STU003868,2021-45,2021,excellent
STU003869,2021-45,2021,normal
STU003870,2021-45,2021,normal
STU003871,2021-45,2021,normal
STU003872,2021-45,2021,normal
STU003873,2021-45,2021,normal
STU003874,2021-45,2021,normal
STU003875,2021-46,2021,normal
STU003876,2021-46,2021,normal
STU003877,2021-46,2021,normal
STU003878,2021-46,2021,normal
STU003879,2021-46,2021,poor
STU003880,2021-46,2021,normal
STU003881,2021-46,2021,normal
STU003882,2021-46,2021,normal
STU003883,2021-46,2021,poor
STU003884,2021-46,2021,normal
STU003885,2021-46,2021,normal
STU003886,2021-46,2021,normal
STU003887,2021-46,2021,normal
STU003888,2021-46,2021,normal
STU003889,2021-46,2021,normal
STU003890,2021-46,2021,normal
STU003891,2021-46,2021,normal
STU003892,2021-46,2021,normal
STU003893,2021-46,2021,poor
STU003894,2021-46,2021,normal
STU003895,2021-46,2021,poor
STU003896,2021-46,2021,normal
STU003897,2021-46,2021,normal
STU003898,2021-46,2021,normal
STU003899,2021-47,2021,normal
STU003900,2021-47,2021,normal
STU003901,2021-47,2021,normal
STU003902,2021-47,2021,normal
STU003903,2021-47,2021,normal
STU003904,2021-47,2021,normal
STU003905,2021-47,2021,normal
STU003906,2021-47,2021,normal
STU003907,2021-47,2021,poor
STU003908,2021-47,2021,poor
STU003909,2021-47,2021,normal
STU003910,2021-47,2021,normal
STU003911,2021-47,2021,normal
STU003912,2021-47,2021,poor
STU003913,2021-47,2021,excellent
STU003914,2021-48,2021,normal
STU003915,2021-48,2021,poor
STU003916,2021-48,2021,normal
STU003917,2021-48,2021,normal
STU003918,2021-48,2021,normal
STU003919,2021-48,2021,excellent
STU003920,2021-48,2021,normal
STU003921,2021-48,2021,normal
STU003922,2021-48,2021,normal
STU003923,2021-48,2021,normal
STU003924,2021-48,2021,normal
STU003925,2021-48,2021,normal
STU003926,2021-48,2021,normal
STU003927,2021-48,2021,normal
STU003928,2021-48,2021,poor
STU003929,2021-48,2021,normal
STU003930,2021-49,2021,normal
STU003931,2021-49,2021,normal
STU003932,2021-49,2021,poor
STU003933,2021-49,2021,normal
STU003934,2021-49,2021,normal
STU003935,2021-49,2021,normal
STU003936,2021-49,2021,normal
STU003937,2021-49,2021,normal
STU003938,2021-49,2021,poor
STU003939,2021-49,2021,excellent
STU003940,2021-49,2021,excellent
STU003941,2021-49,2021,normal
STU003942,2021-49,2021,normal
STU003943,2021-49,2021,poor
STU003944,2021-49,2021,normal
STU003945,2021-49,2021,normal
STU003946,2021-49,2021,normal
STU003947,2021-50,2021,normal
STU003948,2021-50,2021,excellent
STU003949,2021-50,2021,normal
STU003950,2021-50,2021,normal
STU003951,2021-50,2021,normal
STU003952,2021-50,2021,poor
STU003953,2021-50,2021,normal
STU003954,2021-50,2021,poor
STU003955,2021-50,2021,normal
STU003956,2021-50,2021,poor
STU003957,2021-50,2021,normal
STU003958,2021-50,2021,normal
STU003959,2021-50,2021,normal
STU003960,2021-50,2021,normal
STU003961,2021-50,2021,normal
STU003962,2021-50,2021,poor
STU003963,2021-50,2021,normal
